 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105
274	250.090	242.232	367.007	330.900	656.844	668.367	280.334	565.733	959.000	561.949	1248.702	261.462	281.128	373.421	250.787	421.853	401.000	348.680	803.036	2462.408	937.327	320.903	891.944	529.511	257.308	736.836	498.214	397.183	557.822	975.594	1332.017	930.357	717.876	371.133	919.513	504.949	1592.740	863.707	1162.484	1068.095	1268.415	530.545	3704.107	1204.878	945.317	573.770	1387.532	641.482	1062.864	861.734	1238.692	616.454	1104.686	475.804	533.558	447.612	543.542	1298.495	1186.292	1253.265	1907.830	768.455	434.184	479.541	345.052	541.967	757.926	349.344	1823.359	1029.787	1154.655	2235.269	577.774	566.603	1008.987	1729.239	661.698	1608.805	1782.476	1210.145	484.447	1019.379	596.277	387.180	894.005	509.942	1192.759	263.485	399.965	267.089	979.200	571.718	1432.422	2424.440	1082.450	870.154	1231.093	1557.755	238.715	387.079	1522.942	394.058	408.110	369.651	581.620
275	247.695	241.808	323.848	314.775	629.269	556.574	272.908	575.639	837.276	539.234	1363.406	252.269	302.570	434.329	257.581	453.006	398.895	404.811	782.134	2572.762	999.464	290.069	804.596	547.730	299.138	744.223	536.210	373.288	576.040	1037.166	1330.618	908.368	738.000	384.373	966.194	517.223	1619.130	1036.717	1136.158	1068.067	1220.139	503.142	3752.769	1269.615	888.329	511.435	1380.190	577.125	1055.154	785.132	1338.747	612.985	1071.899	520.928	589.735	520.926	571.438	1472.460	1311.830	1170.630	1758.405	735.136	496.002	504.044	424.674	461.329	757.153	377.711	1708.953	1015.078	1165.588	2102.124	692.265	656.988	942.831	1741.720	584.434	1549.239	1652.613	1160.740	410.254	912.879	589.332	391.853	918.969	438.290	1273.254	257.046	390.376	262.164	899.078	569.542	1367.890	2393.734	1023.379	943.846	1341.430	1653.194	239.056	390.856	1555.438	367.161	403.606	381.950	534.537
276	254.654	266.659	290.788	311.412	598.836	628.386	274.361	528.457	959.056	567.960	1293.585	248.867	320.991	408.561	276.824	393.544	360.178	372.916	787.769	2513.354	967.186	295.301	800.702	514.806	267.481	685.173	535.292	399.054	594.313	998.229	1355.143	1014.554	736.154	385.444	923.684	560.752	1547.939	921.283	1242.055	1074.997	1261.564	552.589	3675.974	1275.098	978.366	521.860	1314.799	510.693	1048.577	851.325	1218.882	655.372	1275.705	510.465	520.903	473.575	565.220	1382.326	1275.699	1204.327	1891.113	718.058	401.206	495.322	382.431	522.494	743.112	399.115	1817.787	983.581	1179.317	2095.293	583.618	626.046	996.073	1803.557	516.786	1533.561	1792.507	1243.871	426.863	1012.802	633.552	346.904	939.949	505.745	1272.315	251.378	423.745	249.012	920.119	533.686	1439.256	2375.200	1030.240	846.452	1341.508	1719.476	235.381	399.756	1636.402	378.439	405.825	360.294	566.237
277	270.436	246.088	315.487	345.431	635.788	604.088	280.810	594.557	903.922	570.930	1319.144	283.703	304.730	415.318	283.075	439.910	334.561	400.514	747.222	2434.430	874.410	291.212	824.899	545.328	300.410	718.208	519.510	385.673	587.478	1029.184	1281.866	970.962	699.684	342.791	927.622	546.982	1637.553	946.967	1215.458	998.616	1242.183	506.823	3653.283	1173.973	975.802	501.531	1386.805	555.878	1000.315	846.514	1314.263	584.429	965.179	502.557	531.371	541.507	568.821	1337.905	1305.193	1154.089	1771.511	754.843	442.759	492.233	417.386	504.589	665.202	352.674	1854.815	918.323	1236.352	2079.998	555.396	664.397	1077.083	1713.802	651.278	1456.561	1739.767	1160.137	425.668	931.708	643.544	377.638	869.221	479.790	1314.285	245.891	410.665	266.812	937.638	525.511	1416.460	2317.581	1105.310	817.072	1308.523	1806.242	228.901	359.622	1515.125	374.391	406.558	370.161	553.271
278	241.276	263.816	283.980	320.957	641.207	527.331	271.092	550.432	903.696	576.131	1276.598	264.895	275.017	400.879	269.153	399.843	351.428	386.635	779.542	2623.903	887.251	297.966	832.727	568.966	324.192	761.976	509.527	390.898	554.626	1008.462	1209.263	970.910	711.140	344.850	920.638	570.182	1436.626	1022.071	1176.494	1034.789	1302.084	501.492	3559.998	1205.726	918.449	550.655	1378.116	628.143	961.192	870.527	1299.169	620.991	1008.608	582.247	480.981	500.483	566.674	1425.713	1207.943	1078.525	1818.428	774.094	461.427	466.104	386.527	483.314	711.011	401.317	1789.022	943.104	1166.693	2037.149	532.702	631.784	1022.497	1519.435	636.350	1482.162	1785.573	1095.627	434.821	1057.180	606.871	353.644	911.301	483.144	1195.698	257.509	381.062	247.961	873.240	581.971	1412.072	2231.933	1084.381	853.872	1392.910	1690.188	224.606	370.223	1623.163	378.754	403.966	388.459	624.809
279	244.397	251.159	327.589	300.223	701.989	600.553	258.523	630.336	930.788	569.971	1264.461	248.505	268.140	364.153	281.438	415.996	325.820	392.195	825.020	2351.570	940.456	306.790	850.800	556.631	269.800	736.924	540.634	385.501	578.595	925.893	1171.959	960.085	759.964	383.516	889.104	565.471	1563.685	987.008	1152.619	985.515	1369.245	492.120	3712.407	1195.383	876.907	500.124	1307.876	597.822	970.783	786.925	1249.640	581.694	1083.930	535.390	546.978	461.301	566.821	1276.659	1161.876	1099.321	1848.058	725.060	504.924	471.315	345.211	496.069	694.705	394.434	1862.298	935.674	1167.790	2108.864	645.086	561.071	982.981	1632.665	571.208	1388.206	1782.969	1109.848	438.433	1051.619	550.468	380.250	919.127	446.051	1150.535	276.851	412.770	258.481	918.352	553.600	1402.348	2285.218	1193.847	884.345	1413.570	1593.158	217.960	360.856	1561.368	421.456	368.449	349.786	474.023
280	250.473	239.082	276.861	306.180	612.613	537.975	260.648	620.589	847.727	513.004	1263.141	259.358	282.842	405.297	274.605	380.703	375.171	406.512	714.111	2374.603	962.845	295.817	771.491	561.637	282.670	659.557	563.057	383.872	612.752	983.954	1306.200	956.865	705.136	347.259	917.927	514.516	1493.978	943.890	1239.650	1035.701	1168.928	557.424	3713.941	1295.220	912.298	524.880	1303.708	576.859	953.322	848.864	1247.469	628.376	1001.206	505.035	524.028	485.815	573.126	1235.421	1240.037	1283.966	1624.553	698.609	401.833	415.320	369.970	525.848	695.079	416.548	1780.402	830.258	1234.476	2096.014	610.117	623.956	1045.393	1690.504	572.926	1442.174	1823.473	1158.460	442.630	868.439	657.854	376.529	944.140	451.648	1161.552	260.193	424.160	264.250	926.916	550.331	1275.067	2353.041	1144.880	881.003	1271.359	1551.794	220.778	333.562	1570.069	380.588	436.091	356.812	584.757
281	252.216	231.644	341.758	336.083	652.688	574.413	250.469	582.470	943.808	547.952	1283.786	242.580	317.409	414.019	243.800	432.511	355.628	371.051	786.540	2337.877	962.743	316.649	754.176	503.540	295.062	788.378	519.194	372.481	580.151	1004.021	1214.516	999.087	742.315	388.701	892.526	555.262	1541.736	929.214	1120.379	1186.941	1177.617	547.401	3732.628	1081.676	942.940	492.352	1368.073	576.518	1030.990	792.530	1242.041	576.127	1040.415	532.355	528.002	457.010	553.684	1249.291	1228.692	1133.546	1684.968	703.154	457.124	490.848	361.501	471.368	669.272	372.967	1775.939	907.939	1214.833	1954.399	618.362	676.155	1085.011	1716.937	621.640	1522.307	1828.166	1158.997	454.958	1031.247	603.411	370.778	1008.192	503.337	1213.648	264.745	367.835	241.012	957.511	538.170	1410.361	2383.423	1120.778	715.667	1321.656	1652.724	231.238	415.714	1556.576	371.711	383.618	386.795	542.737
282	240.078	247.297	301.159	275.221	629.054	522.982	261.229	569.619	885.518	565.432	1205.300	269.313	299.470	422.410	263.702	406.153	396.002	395.707	737.206	2429.780	905.886	307.726	848.539	521.875	282.963	801.818	563.522	391.944	623.971	1065.503	1323.935	930.137	727.468	371.617	933.140	571.508	1626.496	1031.102	1092.650	973.598	1178.784	516.135	3628.765	1186.444	974.158	512.503	1397.281	570.461	891.360	847.308	1307.600	661.928	992.391	526.080	519.149	458.900	499.601	1177.661	1232.828	1039.966	1780.453	718.020	433.670	467.650	342.126	504.244	678.340	375.976	1730.517	824.639	1231.536	2070.049	552.858	712.859	987.219	1648.372	642.889	1364.195	1915.649	1192.385	433.751	898.121	598.248	360.649	900.445	473.023	1106.300	260.834	460.218	261.146	984.418	546.813	1312.100	2399.936	1054.800	885.133	1346.220	1490.076	218.770	348.903	1526.542	419.175	411.974	393.593	543.557
283	258.454	241.757	340.318	345.476	632.392	522.059	272.075	624.094	781.251	593.657	1327.011	288.518	280.202	351.277	286.208	426.373	389.408	368.773	729.299	2135.335	829.681	273.855	846.107	499.253	295.050	785.496	568.714	383.333	535.770	910.722	1252.389	946.287	731.284	346.933	874.816	533.462	1485.344	910.401	1244.285	970.340	1239.258	542.837	3673.103	1207.685	904.381	510.738	1333.012	566.634	1068.007	800.587	1121.242	641.529	1046.596	546.385	500.188	456.549	494.888	1321.121	1172.480	1098.929	1783.354	736.524	467.541	410.124	361.578	443.165	670.422	371.346	1854.655	809.910	1194.417	2043.607	626.713	570.095	987.057	1455.909	619.247	1492.973	1783.077	1174.257	413.319	998.824	559.597	357.935	951.958	460.189	1151.009	268.913	427.899	258.189	927.132	513.262	1351.439	2478.462	1023.794	849.751	1366.882	1640.473	224.028	367.647	1425.125	375.389	401.714	408.324	473.975
284	246.591	256.345	317.838	306.363	795.003	603.939	270.905	568.687	946.852	541.000	1332.157	258.662	268.728	404.877	266.594	438.049	347.053	374.920	772.404	2223.160	899.774	286.904	795.818	554.635	280.200	700.093	556.146	354.198	595.984	945.706	1229.920	909.188	707.758	333.471	951.246	555.733	1449.018	925.908	1210.691	960.394	1134.282	464.480	3592.611	1193.079	933.368	538.660	1406.106	553.244	980.622	841.244	1234.983	574.064	1023.669	522.633	522.675	479.900	550.572	1263.305	1296.991	1115.444	1741.068	743.585	468.413	459.983	360.396	484.514	676.151	352.549	1764.714	811.296	1163.345	2135.538	664.942	632.405	999.657	1574.481	494.973	1454.590	1868.604	1133.476	430.328	899.257	563.005	390.118	1010.294	462.197	1185.928	251.021	384.165	249.715	895.881	545.695	1406.256	2315.531	951.459	850.101	1295.972	1571.906	233.651	373.367	1585.189	378.068	389.586	375.473	500.913
285	258.690	232.655	316.533	313.803	627.301	574.318	273.541	505.130	987.159	518.978	1338.757	256.472	276.545	401.745	266.506	386.945	329.913	356.068	790.998	2239.890	882.910	290.746	829.579	554.176	291.368	733.792	508.334	361.410	640.333	993.222	1051.689	927.583	740.083	352.494	906.672	533.903	1569.937	970.531	1099.312	1044.162	1303.058	476.777	3719.615	1146.848	956.051	468.552	1325.410	598.175	999.122	768.218	1283.925	628.874	1020.318	573.636	586.856	449.771	524.595	1216.367	1189.827	1184.781	1817.325	640.013	472.777	463.752	382.831	503.918	708.879	333.295	1837.990	791.626	1123.306	2079.882	631.799	623.202	938.604	1562.091	621.839	1347.512	1751.709	1087.817	422.958	966.763	559.770	389.134	947.434	483.292	1180.663	272.863	422.605	260.811	832.699	529.986	1268.403	2285.651	1087.878	919.467	1090.762	1585.364	220.803	373.586	1501.612	380.751	430.983	373.582	520.964
286	250.131	269.557	314.119	315.851	608.871	573.501	292.062	554.619	822.869	505.076	1206.510	274.372	304.421	377.742	268.211	414.191	310.989	394.801	862.324	2141.346	929.000	276.185	803.972	494.498	281.507	690.050	506.983	342.753	613.119	958.332	1240.883	969.953	733.311	372.560	907.140	559.821	1514.841	850.791	1187.444	909.129	1191.311	537.881	3527.081	1208.769	1031.743	533.023	1392.157	590.028	990.091	776.510	1338.167	563.693	1010.819	562.747	478.243	518.142	588.383	1161.253	1148.048	1151.438	1785.232	697.656	472.087	447.556	361.986	454.409	660.904	388.348	1737.422	816.358	1111.876	2160.067	644.426	629.242	958.349	1563.143	537.749	1297.851	1752.703	1189.180	481.747	916.206	576.747	372.845	941.824	487.148	1195.807	251.974	414.463	248.830	820.830	543.986	1352.924	2259.529	969.253	902.719	1316.972	1628.761	213.439	398.991	1458.911	385.564	440.346	336.651	534.927
287	256.837	237.699	305.268	309.698	671.527	595.052	259.696	563.550	808.669	515.887	1396.640	256.622	307.975	453.955	280.329	404.927	360.350	361.213	694.027	2195.877	861.870	289.039	860.579	525.805	303.879	807.700	544.534	366.440	577.336	952.612	1181.818	946.157	755.289	336.190	871.778	555.249	1399.907	980.770	1147.223	963.124	1119.844	486.287	3591.551	1160.252	924.944	479.264	1341.027	615.279	1141.357	803.128	1203.182	587.998	1019.318	462.742	477.972	507.365	535.841	1331.169	1194.989	1181.602	1766.071	708.749	439.401	441.992	395.515	461.373	762.308	368.306	1658.718	779.746	1162.891	2232.381	646.064	591.667	994.354	1599.476	570.743	1400.528	1863.418	1211.245	426.307	941.425	547.117	360.941	890.764	433.582	1143.096	284.848	389.562	240.207	831.851	575.473	1233.881	2389.944	1044.078	884.226	1176.232	1651.794	222.399	353.146	1712.771	366.216	385.702	392.734	535.088
288	261.871	252.739	344.974	299.737	647.890	585.159	261.526	519.785	794.953	536.625	1336.731	266.127	277.542	426.660	274.857	402.611	324.341	351.492	818.154	2049.913	911.073	289.469	768.182	510.612	280.929	734.437	487.090	384.909	656.354	1041.178	1317.857	829.399	767.300	381.889	909.886	521.107	1575.323	915.171	1161.082	950.977	1178.637	480.952	3680.559	1293.837	973.516	499.441	1400.073	575.862	948.969	806.220	1223.017	566.942	998.402	493.307	491.297	466.554	545.145	1288.709	1163.671	1115.111	1764.373	708.737	441.207	482.447	331.667	449.476	773.268	367.321	1882.134	740.219	1186.929	2133.314	624.245	657.500	960.495	1642.202	605.636	1443.284	1886.270	1169.319	435.365	940.049	588.638	344.617	858.947	510.086	1178.037	256.644	428.491	255.080	911.600	515.704	1327.239	2190.551	1180.111	833.461	1344.180	1663.521	247.735	380.990	1597.495	341.862	424.238	369.585	525.629
289	243.838	256.113	319.652	336.631	677.699	560.335	260.795	555.829	829.958	551.798	1235.190	260.026	296.368	414.827	244.404	406.890	349.688	393.150	748.488	2026.384	945.254	265.516	833.846	562.595	303.590	848.023	495.482	376.293	531.009	989.271	1165.379	838.729	728.299	377.225	866.877	531.549	1516.368	873.367	1167.825	974.008	1189.640	570.805	3713.055	1134.553	892.126	508.975	1299.932	581.090	891.056	771.895	1195.824	598.735	1009.895	517.908	474.950	456.725	556.715	1255.486	1139.060	1046.719	1720.055	694.938	470.259	459.055	377.030	476.871	723.261	368.145	1796.880	758.065	1121.121	2153.821	579.604	697.935	948.218	1593.854	605.761	1396.640	1707.877	1133.077	399.546	887.146	544.607	375.566	942.503	496.636	1188.724	262.810	400.660	236.316	912.825	560.839	1307.874	2333.337	1037.486	902.754	1320.786	1576.697	240.108	365.324	1551.341	368.778	380.575	366.415	516.009
290	251.787	236.431	302.056	302.363	687.858	601.911	271.439	592.984	771.320	521.178	1375.161	265.722	273.570	444.174	280.033	415.310	380.372	376.230	716.195	1945.315	935.316	281.778	839.369	557.383	280.662	747.674	601.499	379.753	580.536	979.503	1133.435	939.352	659.093	361.549	901.404	539.903	1614.085	858.492	1205.384	1020.619	1199.346	547.672	3638.729	1158.819	884.741	472.108	1443.284	601.187	1146.755	753.033	1243.638	585.801	941.878	544.786	536.177	468.999	547.780	1141.806	1137.726	1047.506	1659.399	690.848	458.722	427.479	354.333	471.648	669.888	397.342	1661.714	698.443	1210.969	2121.705	602.967	596.129	1056.612	1581.420	579.377	1365.377	1874.328	1093.865	426.528	934.480	576.240	370.233	959.486	463.794	1158.876	253.896	404.672	254.316	831.982	527.173	1328.558	2263.236	1017.785	874.817	1280.647	1435.085	246.475	344.637	1421.063	377.381	412.060	377.715	549.370
291	247.921	241.057	328.566	316.595	724.116	597.578	269.741	528.662	798.499	561.017	1223.433	235.633	265.219	386.476	244.621	402.448	322.619	378.428	776.757	2113.816	884.476	301.249	778.331	524.943	300.213	710.668	554.594	355.442	604.649	975.814	1116.039	1002.170	679.195	343.390	853.193	618.989	1498.758	907.316	1113.403	943.990	1125.120	559.624	3592.684	1122.265	989.512	483.135	1316.820	594.557	1003.881	844.009	1192.932	595.694	1000.362	508.322	511.024	488.492	576.438	1165.875	1099.754	1007.963	1792.659	670.575	424.165	471.385	345.314	447.339	737.885	353.930	1741.436	743.961	1292.489	2135.330	556.095	577.456	984.334	1544.978	576.430	1278.735	1634.766	1050.894	399.649	963.350	566.980	352.415	940.764	441.733	1210.967	256.862	404.025	265.423	977.172	512.088	1334.012	2235.269	1042.060	843.058	1387.260	1556.597	230.316	353.573	1473.263	367.182	365.829	394.130	539.550
292	256.126	252.324	320.970	311.191	675.669	621.862	255.808	526.089	883.437	572.653	1167.770	237.266	268.315	398.984	268.193	428.159	290.189	366.256	743.324	1939.279	801.769	283.936	842.187	528.757	294.550	767.558	529.188	401.923	643.646	887.240	1217.559	913.469	719.475	368.261	891.526	594.010	1546.992	916.633	1195.264	1066.314	1054.785	564.658	3508.739	1190.195	920.628	528.818	1255.060	584.272	950.766	825.868	1254.994	590.291	994.996	489.747	460.631	536.758	541.422	1160.330	1181.140	1098.694	1669.842	726.439	444.908	482.489	329.400	429.211	745.138	373.709	1749.554	785.094	1217.757	2037.022	585.000	584.329	952.985	1501.076	514.901	1321.631	1810.627	1178.335	414.432	896.696	580.691	372.804	940.706	514.858	1220.291	247.727	419.713	258.307	862.519	542.811	1346.515	2309.256	1098.470	845.629	1085.579	1681.730	225.474	393.413	1522.088	376.556	366.998	392.451	555.920
293	255.963	242.529	329.023	324.350	726.336	592.410	260.578	539.228	881.981	543.495	1278.075	259.989	286.262	390.845	257.763	368.503	367.993	398.568	681.472	2024.508	913.143	294.976	881.361	499.227	285.940	750.446	472.704	376.140	615.572	874.979	1158.701	1002.641	754.189	348.214	962.729	563.139	1442.260	917.939	1176.590	934.838	1189.704	482.543	3418.134	1049.263	854.677	464.818	1289.072	621.906	1070.808	723.670	1215.812	575.880	1054.209	499.295	560.621	468.799	499.194	1202.642	1070.940	1198.509	1744.531	710.837	413.156	426.156	391.489	417.787	727.278	366.037	1723.677	704.454	1112.402	2094.143	638.822	606.831	931.596	1539.131	578.313	1345.776	1692.724	1053.172	425.433	800.294	587.807	354.630	949.343	465.926	1203.543	262.109	450.723	259.151	945.316	498.482	1246.031	2351.401	1066.816	816.916	1396.932	1523.406	233.997	349.713	1510.457	363.181	364.563	392.973	523.798
294	248.415	260.243	368.026	318.355	685.266	556.798	271.619	570.279	904.287	475.941	1260.653	271.995	297.575	438.668	244.605	384.629	324.163	377.082	749.853	1892.758	969.150	305.434	866.285	515.869	258.062	716.914	560.813	346.235	626.250	939.497	1219.800	938.070	665.792	352.845	971.347	542.123	1540.732	852.033	1070.667	1001.912	1172.686	503.120	3466.737	1174.658	914.276	432.032	1296.578	670.087	1101.836	762.473	1188.158	628.867	970.590	470.512	461.856	486.473	560.310	1219.752	1070.943	1161.515	1861.932	677.582	422.796	466.250	344.171	481.221	732.679	371.498	1650.728	750.214	1063.005	1962.073	562.042	663.722	1011.735	1590.304	549.720	1289.487	1753.834	1101.044	402.032	881.662	577.025	404.108	905.261	454.233	1201.722	257.357	441.209	253.261	1047.294	525.206	1287.534	2275.530	1083.426	825.313	1301.972	1405.633	230.970	349.646	1569.482	409.187	400.675	366.197	501.638
295	258.404	241.634	295.877	299.081	635.651	576.830	287.546	601.831	800.900	518.857	1237.002	260.719	283.130	385.560	254.728	399.900	337.109	368.609	654.098	1971.177	876.619	284.990	852.974	517.115	289.229	714.648	530.178	370.642	620.131	918.512	1148.637	896.944	695.450	377.344	902.255	512.738	1529.843	934.347	1072.460	966.325	1180.776	516.644	3457.358	1057.506	933.027	497.239	1329.054	562.530	989.406	804.299	1253.754	585.214	1061.019	470.572	480.666	516.783	599.273	1130.028	1108.000	1094.512	1758.675	671.554	452.525	424.955	371.148	433.846	695.225	355.824	1672.941	735.404	1122.545	2122.136	599.641	626.526	909.177	1525.111	597.381	1245.425	1760.362	1132.898	486.686	915.783	589.705	342.044	895.278	430.918	1247.646	251.248	416.713	248.370	781.243	554.328	1308.821	2177.334	1052.630	802.565	1259.796	1643.933	224.591	361.899	1453.991	352.144	388.897	390.246	546.489
